"TOA5","CR3000_Estacao","CR3000","4133","CR3000.Std.10","CPU:BETANIA_sem sonico.CR3","44827","Baixa1"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","NRLite_Avg","CM3Up_Avg","CM3Dn_Avg","CG3UpCorr_Avg","CG3DnCorr_Avg","CNR1TC_Avg","CMA11Up_Avg","CMA11Dn_Avg","LI190S_Avg","VW_Avg","HFP01_Avg","STP01_50cm_Avg","STP01_20cm_Avg","STP01_10cm_Avg","STP01_5cm_Avg","STP01_2cm_Avg","CS106_Avg","HMP45C_Temp_Avg","HMP45C_RH_Avg","WindSpeed","WindDirection","TB4_Tot"
"TS","RN","","","W/m2","W/m2","W/m2","W/m2","W/m2","deg_C","W/m2","W/m2","umol/mol","%","W/m2","deg_C","deg_C","deg_C","deg_C","deg_C","hPa","dec_C","%","m/s","Deg","mm"
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc:Averaged_Value","WVc:Averaged_Value","Tot"
"2016-06-14 16:10:00",19676,13.54,35.31,168.0813,333.3086,65.30826,"NAN","NAN","NAN",309.7168,59.77432,336.756,0.2651667,-0.2960457,29.21702,30.42778,31.24933,31.51291,31.43474,1009.859,30.59057,59.8284,1.710099,80.65981,0
"2016-06-14 16:20:00",19677,13.54,34.93,176.4771,354.6804,70.88991,"NAN","NAN","NAN",329.3856,62.16319,356.7749,0.265237,-3.100119,29.22259,30.44044,31.19362,31.37347,31.18544,1009.879,30.03267,61.52326,1.453829,75.67139,0
"2016-06-14 16:30:00",19678,13.56,34.64,117.0939,246.9889,45.912,"NAN","NAN","NAN",230.2027,39.71191,256.2669,0.2654709,-5.041476,29.23018,30.45157,31.13157,31.23314,31.00292,1009.971,30.0347,62.23438,1.184983,73.89433,0
"2016-06-14 16:40:00",19679,13.54,34.46,134.6736,270.3472,51.53485,"NAN","NAN","NAN",251.9972,43.24612,274.8468,0.2655154,-5.558576,29.23906,30.45916,31.06289,31.11257,30.87988,1010.053,30.29182,62.23431,0.8478637,54.44353,0
"2016-06-14 16:50:00",19680,13.05,34.31,82.76767,181.4126,29.79389,"NAN","NAN","NAN",169.4772,25.98355,188.0375,0.2654454,-5.929459,29.24618,30.45758,30.9926,31.01075,30.76297,1010.23,29.89518,62.76429,1.248847,87.67686,0
"2016-06-14 17:00:00",19681,12.85,33.83,18.33419,81.21281,9.901353,"NAN","NAN","NAN",77.22444,10.49875,92.21321,0.2656956,-8.730927,29.2526,30.45023,30.92475,30.90438,30.5807,1010.384,29.23364,64.71441,0.9391665,91.269,0
"2016-06-14 17:10:00",19682,12.82,33.35,44.75993,127.6722,21.71358,"NAN","NAN","NAN",119.7999,17.08733,132.6202,0.2656206,-10.24575,29.26596,30.45436,30.86595,30.79633,30.44775,1010.345,29.44076,64.55254,0.3733805,65.86974,0
"2016-06-14 17:20:00",19683,12.74,32.93,-4.707953,46.63333,4.929986,"NAN","NAN","NAN",44.81412,4.710637,56.1137,0.2659533,-10.8079,29.2721,30.43791,30.79609,30.69537,30.35417,1010.293,29.18344,66.44588,0.09881646,137.3391,0
"2016-06-14 17:30:00",19684,12.72,32.37,-20.86866,21.07899,1.005379,"NAN","NAN","NAN",20.92721,1.992649,29.23398,0.2663428,-12.01595,29.27841,30.42717,30.72754,30.61073,30.25456,1010.519,28.49489,69.4436,0.3519841,135.5228,0
"2016-06-14 17:40:00",19685,12.72,31.73,-24.38827,15.30184,1.275022,"NAN","NAN","NAN",15.29353,1.912316,20.65879,0.2662372,-13.28092,29.28061,30.40356,30.65909,30.51619,30.13522,1010.858,27.90314,71.52715,0.3008599,163.1593,0
"2016-06-14 17:50:00",19686,12.7,31.13,-30.10364,9.846474,2.300214,"NAN","NAN","NAN",9.04649,1.828781,11.86923,0.2663846,-14.242,29.30182,30.40124,30.60834,30.43915,30.03891,1010.984,28.09893,70.45277,0.5035562,288.765,0
"2016-06-14 18:00:00",19687,12.69,30.63,-36.70262,3.679253,1.966541,"NAN","NAN","NAN",2.933424,1.149985,4.739876,0.2664638,-14.73933,29.29873,30.3727,30.53359,30.3449,29.92398,1011.056,28.47226,70.20985,0.5617046,310.6131,0
"2016-06-14 18:10:00",19688,12.67,30.17,-34.95437,0,0.6539351,"NAN","NAN","NAN",0.003424741,0.4412903,1.016895,0.266394,-14.86387,29.31425,30.36104,30.48279,30.27121,29.85514,1011.281,28.02208,73.09024,0.3389167,318.154,0
"2016-06-14 18:20:00",19689,12.64,29.77,-39.0784,0,1.855851,"NAN","NAN","NAN",0,0.7025949,0.3949927,0.2662273,-15.23722,29.3214,30.33998,30.42057,30.19581,29.77463,1011.478,28.32861,70.62093,0.7098464,325.9875,0
"2016-06-14 18:30:00",19690,12.65,29.45,-35.64136,0,1.459299,"NAN","NAN","NAN",0,0.5515339,0.4412149,0.266181,-15.35852,29.3302,30.31668,30.36359,30.12967,29.70692,1011.701,28.17198,71.9345,0.1894662,286.4485,0
"2016-06-14 18:40:00",19691,12.64,29.08,-32.63624,0,0.1964989,"NAN","NAN","NAN",0,0.1558826,0.3620769,0.2660832,-15.77574,29.3389,30.29034,30.30539,30.06112,29.6336,1011.845,27.06769,77.7085,0.3037996,217.4269,0
"2016-06-14 18:50:00",19692,12.61,28.7,-27.43619,0,0.7622848,"NAN","NAN","NAN",0,0.3226995,0.3929004,0.2661815,-16.20148,29.34927,30.27198,30.25389,29.9911,29.55297,1012.113,26.78409,78.88844,0.1218464,237.1402,0
"2016-06-14 19:00:00",19693,12.62,28.37,-26.56165,0,0.8994771,"NAN","NAN","NAN",0,0.3480905,0.2647344,0.26601,-15.88225,29.35552,30.2455,30.19382,29.92458,29.49328,1012.306,26.63533,79.01034,0.2134763,218.8417,0
"2016-06-14 19:10:00",19694,12.6,28.14,-34.55487,0.6076948,2.995373,"NAN","NAN","NAN",0,1.057133,0.3915007,0.2661763,-15.67455,29.35843,30.21355,30.13984,29.85889,29.42909,1012.63,27.57884,73.50075,0.5401447,314.96,0
"2016-06-14 19:20:00",19695,12.6,27.95,-32.32709,0.01383828,1.711998,"NAN","NAN","NAN",0,0.6785131,0.3417789,0.2661156,-15.71294,29.36586,30.1873,30.0836,29.80137,29.37486,1012.841,27.47405,75.30381,0.2557797,267.7909,0
"2016-06-14 19:30:00",19696,12.59,27.76,-33.92194,0.0003953801,1.906531,"NAN","NAN","NAN",0,0.6457309,0.5406846,0.2659346,-15.84688,29.38355,30.17097,30.04651,29.75307,29.34144,1012.632,27.35946,77.35459,0.2154362,254.7653,0
"2016-06-14 19:40:00",19697,12.58,27.57,-33.30671,0,1.47676,"NAN","NAN","NAN",0,0.5538076,0.4930626,0.2659182,-15.94702,29.39453,30.14696,30.0023,29.70538,29.27963,1012.652,27.10109,79.13268,0.06010664,206.6202,0
"2016-06-14 19:50:00",19698,12.57,27.34,-31.81991,0,1.393728,"NAN","NAN","NAN",0,0.492095,0.5827091,0.2658367,-15.98822,29.39301,30.11115,29.94401,29.64323,29.20948,1013.014,26.67266,81.39574,0.00784,266.8663,0
"2016-06-14 20:00:00",19699,12.57,27.15,-26.05086,0,1.447509,"NAN","NAN","NAN",0,0.6184169,0.3669969,0.2658401,-15.9507,29.39878,30.08063,29.8974,29.58616,29.16076,1013.189,26.68645,81.70487,0.01404667,264.4211,0
"2016-06-14 20:10:00",19700,12.55,26.97,-25.662,0.0003953815,1.230832,"NAN","NAN","NAN",0,0.5046319,0.3599923,0.2657938,-15.44071,29.40972,30.05837,29.85543,29.54476,29.1327,1013.172,26.3817,83.63382,0,0,0
"2016-06-14 20:20:00",19701,12.55,26.79,-26.08753,0,1.795846,"NAN","NAN","NAN",0,0.7058445,0.4118207,0.2655209,-15.18876,29.40999,30.02616,29.80672,29.49803,29.09279,1013.337,26.24944,84.04269,0.02809332,163.681,0
"2016-06-14 20:30:00",19702,12.53,26.64,-26.76101,0.06326215,2.026763,"NAN","NAN","NAN",0,0.7550263,0.6527551,0.2654927,-15.09845,29.42017,29.99893,29.77125,29.46341,29.05758,1013.544,26.24189,83.59761,0,0,0
"2016-06-14 20:40:00",19703,12.53,26.55,-21.73965,1.25101,3.155201,"NAN","NAN","NAN",0.001868152,1.151664,0.5336894,0.265517,-14.95991,29.43064,29.97791,29.73328,29.43785,29.02794,1013.647,26.87204,78.82064,0.06435325,117.9557,0
"2016-06-14 20:50:00",19704,12.52,26.54,-16.66669,0.991632,2.479479,"NAN","NAN","NAN",0.001556779,0.8845595,0.3747046,0.2654362,-14.4866,29.43125,29.9467,29.69109,29.40436,29.00648,1013.693,27.06745,78.28847,0.1156397,146.4706,0
"2016-06-14 21:00:00",19705,12.51,26.54,-22.16555,0.2653039,1.855146,"NAN","NAN","NAN",0.0006227119,0.7264124,0.4958644,0.2649949,-13.87301,29.4429,29.92662,29.66268,29.3843,29.00414,1013.746,27.09986,79.22399,0.008656669,139.9389,0
"2016-06-14 21:10:00",19706,12.51,26.5,-22.63405,0.001976933,1.431304,"NAN","NAN","NAN",0,0.5438492,0.5427936,0.2651197,-13.36649,29.44711,29.90158,29.63038,29.35701,28.99533,1013.789,26.74589,81.26157,0.001633333,152.1525,0
"2016-06-14 21:20:00",19707,12.5,26.45,-19.55657,0.3341041,2.099912,"NAN","NAN","NAN",0,0.7225633,0.5126792,0.2651203,-13.2399,29.45368,29.87649,29.60017,29.33214,28.97025,1013.714,26.83578,79.85973,0.04214,175.702,0
"2016-06-14 21:30:00",19708,12.48,26.44,-14.19232,0.461025,1.799419,"NAN","NAN","NAN",0.0009340754,0.7045646,0.4237316,0.2651718,-13.00952,29.46064,29.85237,29.57633,29.30658,28.95451,1013.728,26.9582,78.38586,0.05536997,163.9011,0
"2016-06-14 21:40:00",19709,12.46,26.45,-14.33308,0.2443483,1.292515,"NAN","NAN","NAN",0.001868135,0.5210248,0.3697974,0.2650931,-12.63924,29.46405,29.82908,29.5489,29.28242,28.93954,1014.002,26.94447,79.79401,0.1827695,148.7298,0
"2016-06-14 21:50:00",19710,12.47,26.46,-14.7064,0.3518969,1.561788,"NAN","NAN","NAN",0,0.5004588,0.6184368,0.2649942,-12.49989,29.46013,29.79709,29.51686,29.25719,28.91521,1014.344,26.90995,78.16981,0.5207071,143.8043,0
"2016-06-14 22:00:00",19711,12.47,26.5,-14.72607,0.2265576,1.293711,"NAN","NAN","NAN",0,0.44903,0.4300336,0.2649988,-12.83066,29.47143,29.78153,29.49869,29.24112,28.8823,1014.606,27.10542,77.41022,0.5164604,138.3498,0
"2016-06-14 22:10:00",19712,12.46,26.52,-17.41405,0.005930864,0.9908407,"NAN","NAN","NAN",0,0.3310659,0.4699531,0.2649344,-13.30483,29.47303,29.75847,29.48064,29.20815,28.8318,1014.569,26.99737,76.87828,0.4797106,161.8177,0
"2016-06-14 22:20:00",19713,12.45,26.52,-19.82793,0,0.8658863,"NAN","NAN","NAN",0,0.2960269,0.3732966,0.265044,-13.60723,29.48289,29.74128,29.46804,29.17898,28.79492,1014.547,26.88847,77.36517,0.2644366,157.9027,0
"2016-06-14 22:30:00",19714,12.44,26.5,-20.78372,0.01265232,1.033928,"NAN","NAN","NAN",0,0.335884,0.2920543,0.2649496,-13.91469,29.48314,29.71566,29.4384,29.14126,28.75153,1014.552,26.89798,76.89667,0.4988203,144.2477,0
"2016-06-14 22:40:00",19715,12.44,26.45,-26.60715,0,1.113004,"NAN","NAN","NAN",0,0.3699545,0.5960153,0.2649278,-14.29815,29.48608,29.6972,29.41039,29.10822,28.70131,1014.524,26.82091,77.38364,0.3292803,129.5829,0
"2016-06-14 22:50:00",19716,12.43,26.39,-27.58132,0,0.9924133,"NAN","NAN","NAN",0,0.3619196,0.3326768,0.2650108,-14.66435,29.48883,29.677,29.37733,29.06953,28.65783,1014.579,26.63365,78.53922,0.38171,176.3396,0
"2016-06-14 23:00:00",19717,12.42,26.29,-28.2855,0,1.254559,"NAN","NAN","NAN",0,0.4152773,0.3179703,0.2649818,-14.93987,29.48654,29.6536,29.34216,29.02906,28.61701,1014.6,26.47493,79.69312,0.2121695,183.8203,0
"2016-06-14 23:10:00",19718,12.42,26.17,-30.66336,0,1.402041,"NAN","NAN","NAN",0,0.5528475,0.4020165,0.2650525,-15.3085,29.49321,29.63898,29.31663,29.00086,28.57686,1014.447,26.474,79.07076,0.1055133,179.7531,0
"2016-06-14 23:20:00",19719,12.41,26.04,-25.12975,0,1.378712,"NAN","NAN","NAN",0,0.5325974,0.4391359,0.2649096,-15.63181,29.49752,29.62189,29.29164,28.9675,28.53155,1014.371,26.25279,79.83978,0.001306667,187.1551,0
"2016-06-14 23:30:00",19720,12.39,25.91,-26.25862,0,1.642445,"NAN","NAN","NAN",0,0.5984924,0.3922129,0.2648936,-15.60689,29.49826,29.59954,29.26028,28.92795,28.49356,1014.281,26.12982,80.47942,0.1069832,156.3523,0
"2016-06-14 23:40:00",19721,12.39,25.79,-20.82024,0.02372332,1.732586,"NAN","NAN","NAN",0,0.6450961,0.4755568,0.2648166,-15.54541,29.50003,29.5787,29.23231,28.89322,28.4621,1014.287,26.01293,80.48309,0.01731334,153.623,0
"2016-06-14 23:50:00",19722,12.38,25.71,-19.7123,0.02372338,1.702155,"NAN","NAN","NAN",0,0.6544229,0.5147817,0.2646445,-15.01851,29.50122,29.55782,29.19939,28.86384,28.45595,1014.296,26.04935,80.33437,0.0640266,164.7192,0
"2016-06-15 00:00:00",19723,12.38,25.67,-19.14767,0.06682119,1.659063,"NAN","NAN","NAN",0,0.6473536,0.265446,0.2647177,-14.5249,29.50216,29.53849,29.17238,28.84157,28.45087,1014.286,26.06176,80.95561,0.05389997,154.499,0
"2016-06-15 00:10:00",19724,12.37,25.63,-21.26649,0.0260957,1.685947,"NAN","NAN","NAN",0,0.6618172,0.4041222,0.264544,-14.2765,29.50309,29.52029,29.14596,28.82147,28.43889,1014.07,26.08454,81.24677,0.0748066,192.6053,0
"2016-06-15 00:20:00",19725,12.36,25.6,-23.05948,0.007907804,1.615169,"NAN","NAN","NAN",0,0.6142448,0.5084795,0.2645943,-14.15822,29.50319,29.50787,29.12276,28.80001,28.41885,1013.965,26.04839,81.56699,0.04703997,179.6136,0
"2016-06-15 00:30:00",19726,12.35,25.54,-22.80979,0.001186165,1.513945,"NAN","NAN","NAN",0,0.5769577,0.563807,0.2645074,-14.25646,29.50873,29.49616,29.10593,28.784,28.39256,1013.871,25.90545,82.26138,0.01176,124.2985,0
"2016-06-15 00:40:00",19727,12.34,25.46,-23.32076,0.0007907834,1.429337,"NAN","NAN","NAN",0,0.5573528,0.409724,0.2644099,-14.39525,29.50624,29.47667,29.07689,28.75378,28.35662,1013.761,25.77123,83.01106,0,0,0
"2016-06-15 00:50:00",19728,12.34,25.4,-17.41775,0.0007907872,1.396923,"NAN","NAN","NAN",0,0.6078199,0.2913619,0.2643586,-14.26349,29.50557,29.4567,29.05487,28.73204,28.34167,1013.678,25.70284,83.21441,0,0,0
"2016-06-15 01:00:00",19729,12.33,25.35,-18.29907,0.001186179,1.204366,"NAN","NAN","NAN",0,0.5759985,0.3726062,0.2643891,-13.73327,29.50717,29.43553,29.03206,28.71305,28.34385,1013.507,25.61844,83.51883,0,0,0
"2016-06-15 01:10:00",19730,12.32,25.31,-18.67172,0.01028022,1.552312,"NAN","NAN","NAN",0,0.6544271,0.3992213,0.2642361,-13.38009,29.50781,29.41653,29.01366,28.69774,28.333,1013.329,25.59276,83.31345,0.006043334,141.5808,0
"2016-06-15 01:20:00",19731,12.33,25.27,-19.24883,0.003953901,1.52739,"NAN","NAN","NAN",0,0.6499219,0.2857563,0.2641809,-13.40372,29.5062,29.3947,28.99393,28.68016,28.31693,1013.068,25.68815,83.05096,0,0,0
"2016-06-15 01:30:00",19732,12.31,25.23,-17.77066,0.01779264,1.404822,"NAN","NAN","NAN",0,0.6254944,0.5196847,0.2642004,-13.28287,29.50656,29.3755,28.97398,28.66382,28.30673,1012.879,25.61333,83.07515,0,0,0
"2016-06-15 01:40:00",19733,12.29,25.19,-19.35084,0.1221763,1.679234,"NAN","NAN","NAN",0,0.7061771,0.383111,0.2642435,-13.15888,29.50856,29.35731,28.95937,28.65046,28.29271,1012.771,25.62016,82.6759,0,0,0
"2016-06-15 01:50:00",19734,12.29,25.17,-20.46993,0.02530535,1.706916,"NAN","NAN","NAN",0,0.7421789,0.437043,0.2642264,-13.24638,29.5067,29.34047,28.93697,28.63118,28.2702,1012.663,25.71331,82.75703,0,0,0
"2016-06-15 02:00:00",19735,12.29,25.14,-17.54989,0.01739726,1.356983,"NAN","NAN","NAN",0,0.5869251,0.4685572,0.2642781,-13.31374,29.50469,29.32386,28.91581,28.60997,28.24775,1012.667,25.53458,83.03806,0.005063334,147.6909,0
"2016-06-15 02:10:00",19736,12.26,25.1,-18.61103,0.06207739,1.406425,"NAN","NAN","NAN",0,0.5997899,0.3677067,0.2643366,-13.23494,29.50669,29.30906,28.9017,28.59516,28.23701,1012.536,25.48023,83.30529,0.01012667,126.8254,0
"2016-06-15 02:20:00",19737,12.28,25.07,-20.34065,0.04428449,1.453472,"NAN","NAN","NAN",0,0.659252,0.2374322,0.2640602,-13.21897,29.50428,29.29068,28.88026,28.57443,28.21899,1012.532,25.48833,83.98347,0.04850993,127.6498,0
"2016-06-15 02:30:00",19738,12.27,25.03,-21.96412,0.02174678,1.568134,"NAN","NAN","NAN",0,0.6145723,0.4776661,0.264032,-13.36048,29.50555,29.27887,28.86452,28.5577,28.19594,1012.451,25.4578,84.07555,0.01159667,122.627,0
"2016-06-15 02:40:00",19739,12.27,24.99,-26.99114,0.005930985,1.915703,"NAN","NAN","NAN",0,0.7200077,0.2892641,0.2640198,-13.61742,29.50371,29.26022,28.8465,28.53515,28.15558,1012.281,25.5661,83.79337,0.02009,112.6633,0
"2016-06-15 02:50:00",19740,12.25,24.93,-32.65486,0,2.061196,"NAN","NAN","NAN",0,0.7965034,0.5526097,0.2639806,-14.34383,29.50596,29.24849,28.82952,28.51294,28.11278,1012.207,25.59706,83.97224,0.03625999,102.3258,0
"2016-06-15 03:00:00",19741,12.26,24.84,-33.52103,0,2.100725,"NAN","NAN","NAN",0,0.7936066,0.638755,0.2639226,-15.21457,29.50445,29.23303,28.80634,28.47882,28.04868,1012.013,25.58135,84.12027,0,0,0
"2016-06-15 03:10:00",19742,12.24,24.74,-32.8977,0,1.686363,"NAN","NAN","NAN",0,0.6081461,0.4699643,0.2638341,-15.9398,29.50234,29.21551,28.7813,28.43713,27.98014,1011.993,25.25898,86.30555,0,0,0
"2016-06-15 03:20:00",19743,12.24,24.64,-31.1727,0,1.984484,"NAN","NAN","NAN",0,0.6598939,0.6415577,0.2637109,-16.44894,29.49845,29.1965,28.75054,28.38755,27.91653,1012.016,25.14777,86.99958,0.01845667,142.3389,0
"2016-06-15 03:30:00",19744,12.24,24.55,-29.51707,0.000395395,2.140669,"NAN","NAN","NAN",0,0.7543957,0.4314416,0.2636157,-16.53145,29.49747,29.17863,28.72188,28.34896,27.872,1011.973,25.12756,87.09013,0.03397334,156.8909,0
"2016-06-15 03:40:00",19745,12.22,24.48,-28.66675,0.001976987,2.200389,"NAN","NAN","NAN",0,0.7695082,0.6499677,0.2634787,-16.58628,29.49425,29.16163,28.69148,28.31069,27.83851,1011.866,25.11435,87.51105,0.004246667,164.1992,0
"2016-06-15 03:50:00",19746,12.21,24.41,-31.90384,0.001186196,2.409561,"NAN","NAN","NAN",0,0.8951905,0.4405505,0.2633495,-16.70349,29.49842,29.14786,28.66721,28.28362,27.80922,1011.842,25.09091,87.3716,0.003103333,164.1519,0
"2016-06-15 04:00:00",19747,12.2,24.34,-31.67255,0.001186196,2.070311,"NAN","NAN","NAN",0,0.7347963,0.4132356,0.2631547,-16.92916,29.49382,29.12763,28.63578,28.24528,27.75965,1011.916,24.98226,88.23028,0.01878333,164.5314,0
"2016-06-15 04:10:00",19748,12.21,24.29,-31.32613,0.0320274,2.179051,"NAN","NAN","NAN",0,0.7887988,0.5435115,0.2629291,-17.11419,29.49052,29.10678,28.60585,28.21045,27.72735,1011.911,24.95425,88.95033,0.02727666,153.874,0
"2016-06-15 04:20:00",19749,12.21,24.25,-31.05001,0.01502516,2.619511,"NAN","NAN","NAN",0,0.9260455,0.4664648,0.2626691,-17.02477,29.48845,29.08726,28.57887,28.17738,27.69664,1011.957,25.06889,88.48183,0.03707664,127.0736,0
"2016-06-15 04:30:00",19750,12.19,24.23,-33.18208,0.003954029,2.650364,"NAN","NAN","NAN",0,0.9289427,0.509891,0.262521,-16.73415,29.48881,29.07021,28.55072,28.15059,27.6708,1011.947,25.11979,88.07072,0.03201333,117.9236,0
"2016-06-15 04:40:00",19751,12.19,24.21,-33.48739,0.0007908074,2.777305,"NAN","NAN","NAN",0,0.9244487,0.4433555,0.2623431,-16.71185,29.4841,29.04856,28.52276,28.11961,27.64701,1011.983,25.15484,87.8606,0.01029,193.442,0
"2016-06-15 04:50:00",19752,12.19,24.18,-31.90059,0,2.087706,"NAN","NAN","NAN",0,0.7444383,0.5210966,0.2621419,-16.71788,29.48292,29.03032,28.49391,28.09177,27.61734,1012.12,25.04089,88.14918,0.006696667,70.50266,0
"2016-06-15 05:00:00",19753,12.16,24.13,-25.65935,0.03479481,1.773756,"NAN","NAN","NAN",0,0.6644001,0.4916783,0.2620609,-16.86468,29.48022,29.00863,28.46939,28.06118,27.58288,1012.26,24.8913,88.88052,0,0,0
"2016-06-15 05:10:00",19754,12.17,24.13,-24.65493,0.1186195,2.67487,"NAN","NAN","NAN",0,0.9450112,0.5231972,0.2619036,-16.22933,29.47974,28.99116,28.4477,28.03824,27.57716,1012.211,24.96539,88.33984,0.03887328,146.0312,0
"2016-06-15 05:20:00",19755,12.16,24.12,-31.64881,0.0003953976,2.361325,"NAN","NAN","NAN",0,0.8768697,0.5112919,0.2615761,-15.52471,29.47349,28.96864,28.41802,28.01838,27.56673,1012.205,25.03157,87.62968,0.005390001,190.3331,0
"2016-06-15 05:30:00",19756,12.17,24.07,-32.77241,0,1.993609,"NAN","NAN","NAN",0,0.708441,0.6604792,0.2611716,-16.22119,29.4724,28.95048,28.39919,27.99572,27.52568,1012.274,24.89541,88.43177,0.02205,200.1388,0
"2016-06-15 05:40:00",19757,12.16,24.02,-29.61326,0.003558617,1.593078,"NAN","NAN","NAN",0,0.5300482,0.3333926,0.2612601,-16.96964,29.47074,28.93216,28.37573,27.97357,27.47854,1012.444,24.66102,89.17498,0.0147,195.6503,0
"2016-06-15 05:50:00",19758,12.16,23.95,-31.52124,0.001186202,1.623909,"NAN","NAN","NAN",0,0.5451519,0.4349492,0.2608024,-17.40596,29.47009,28.91593,28.35466,27.94295,27.44063,1012.575,24.50617,90.13306,0,0,0
"2016-06-15 06:00:00",19759,12.16,23.88,-31.39939,0.6492506,1.983727,"NAN","NAN","NAN",0.1989649,0.749907,0.8720012,0.2607734,-17.77378,29.46331,28.88997,28.32369,27.90685,27.40153,1012.71,24.43425,90.36996,0,0,0
"2016-06-15 06:10:00",19760,12.15,23.81,-29.0659,4.861537,2.724753,"NAN","NAN","NAN",3.816182,1.324332,5.640436,0.2604222,-17.98459,29.45962,28.87291,28.29618,27.87283,27.36998,1012.778,24.39026,90.52181,0,0,0
"2016-06-15 06:20:00",19761,12.15,23.76,-23.75735,13.65532,3.886045,"NAN","NAN","NAN",11.95756,2.517182,14.77234,0.2600721,-17.78789,29.45835,28.85417,28.27211,27.84216,27.34444,1012.858,24.39662,90.73758,0,0,0
"2016-06-15 06:30:00",19762,12.16,23.77,-19.47874,23.29745,5.229272,"NAN","NAN","NAN",20.82524,3.582452,25.88384,0.2598728,-16.97326,29.45141,28.83281,28.24143,27.81029,27.34031,1013.017,24.55267,90.77656,0,0,0
"2016-06-15 06:40:00",19763,12.15,23.83,-13.64668,32.54371,6.509137,"NAN","NAN","NAN",29.60065,4.737657,37.74005,0.2596975,-15.62678,29.44785,28.81207,28.21679,27.79833,27.36782,1013.18,24.74414,90.02244,0.02335666,167.325,0
"2016-06-15 06:50:00",19764,12.19,23.92,-9.32613,42.12748,8.475869,"NAN","NAN","NAN",38.49364,5.891611,48.58091,0.2595485,-14.27184,29.45114,28.80043,28.20351,27.80676,27.41554,1013.311,24.9531,89.72263,0.01829333,168.7648,0
"2016-06-15 07:00:00",19765,12.21,24.05,-3.655678,53.15519,10.66156,"NAN","NAN","NAN",48.78955,7.34283,60.48728,0.2594702,-12.91357,29.44808,28.78135,28.18857,27.81925,27.46934,1013.443,25.21018,89.43964,0,0,0
"2016-06-15 07:10:00",19766,12.18,24.22,19.3411,101.274,23.59417,"NAN","NAN","NAN",92.9623,17.50486,96.36272,0.259387,-11.43404,29.44689,28.76634,28.18402,27.83804,27.54336,1013.659,25.54906,88.06323,0.07562324,147.9885,0
"2016-06-15 07:20:00",19767,12.5,24.49,29.22061,131.8794,36.08656,"NAN","NAN","NAN",119.7797,28.40735,123.1962,0.259977,-8.371855,29.44148,28.74384,28.17961,27.87887,27.69933,1013.892,26.27667,83.57629,0.1455298,102.7058,0
"2016-06-15 07:30:00",19768,13.09,24.82,81.00636,183.8101,46.90132,"NAN","NAN","NAN",179.894,38.58952,224.0269,0.2606158,-4.503818,29.43747,28.72861,28.1894,27.9552,27.93235,1014.008,26.97497,80.07566,0.1984496,180.1028,0
"2016-06-15 07:40:00",19769,12.98,25.14,133.1441,272.3808,41.17017,"NAN","NAN","NAN",253.3179,33.97483,264.7322,0.2609608,-2.277937,29.44035,28.7216,28.21935,28.07894,28.21662,1014.052,27.26937,78.29444,0.2701533,168.5405,0
"2016-06-15 07:50:00",19770,13.03,25.68,157.1284,319.4261,54.46894,"NAN","NAN","NAN",291.0406,47.62907,301.7787,0.2612723,-0.9403785,29.43433,28.70672,28.25883,28.18907,28.2862,1014.178,27.98989,73.77442,0.3745234,116.2611,0
"2016-06-15 08:00:00",19771,12.88,26.28,140.7164,275.0986,49.34967,"NAN","NAN","NAN",246.4755,44.43518,266.3029,0.2614137,0.3323884,29.42624,28.69633,28.29866,28.24579,28.33447,1014.297,28.221,73.12794,0.3171935,110.9001,0
"2016-06-15 08:10:00",19772,13.02,26.91,179.2449,359.0893,67.28023,"NAN","NAN","NAN",328.1375,61.26611,342.1207,0.2614607,2.802071,29.41854,28.68906,28.33125,28.31793,28.54676,1014.359,28.23731,73.79444,0.3374472,180.9861,0
"2016-06-15 08:20:00",19773,13.03,27.56,142.7477,264.9714,44.48365,"NAN","NAN","NAN",243.0642,41.45953,260.021,0.2612337,5.264019,29.41296,28.68468,28.37391,28.44747,28.86789,1014.362,28.37681,72.55499,0.3363038,164.6994,0
"2016-06-15 08:30:00",19774,13.17,28.13,218.898,403.7892,74.8783,"NAN","NAN","NAN",368.553,68.29296,363.057,0.261232,7.553964,29.41618,28.6928,28.43885,28.59512,29.06278,1014.388,28.52474,71.53452,0.8477005,76.03976,0
"2016-06-15 08:40:00",19775,13.36,28.72,241.6734,574.4998,114.6238,"NAN","NAN","NAN",517.7017,103.6807,542.129,0.2611712,11.34535,29.41354,28.69834,28.50589,28.73887,29.32965,1014.372,29.03987,69.5087,0.9541937,66.76701,0
"2016-06-15 08:50:00",19776,13.55,29.4,295.1967,410.0463,105.5474,"NAN","NAN","NAN",384.0802,95.90963,523.3723,0.2608957,15.73368,29.40962,28.70508,28.58409,28.92494,29.70999,1014.35,29.69312,67.50115,0.5211969,90.22734,0
"2016-06-15 09:00:00",19777,13.55,30.05,316.5311,586.4094,112.0057,"NAN","NAN","NAN",539.9723,101.5147,563.0303,0.2606757,18.12799,29.40726,28.7188,28.67929,29.13698,30.08942,1014.329,29.78834,66.35833,0.5172772,142.3317,0
